"","graph_type","X1","X2","path","Questions"
"1148","boxplot","sex","bmi","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,bmi.pdf","Which group in sex has a smaller minimum of bmi, Male or Female?"
"1149","boxplot","sex","bmi","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,bmi.pdf","Which group in sex has a larger range of bmi, Female or Male?"
"1150","boxplot","sex","bmi","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,bmi.pdf","Which group in sex has a larger standard deviation of bmi, Female or Male?"
"1151","boxplot","sex","bmi","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,bmi.pdf","Which group in sex has a smaller median of bmi, Male or Female?"
"1152","boxplot","sex","bmi","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,bmi.pdf","Which group in sex has a smaller mean of bmi, Female or Male?"
"1153","boxplot","sex","bmi","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,bmi.pdf","Which group in sex has a smaller standard deviation of bmi, Male or Female?"
"1154","boxplot","sex","bmi","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,bmi.pdf","What is the minimum of bmi in Female of sex?"
"1155","boxplot","sex","bmi","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,bmi.pdf","What is the mean of bmi in Female of sex?"
"1156","boxplot","sex","bmi","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,bmi.pdf","Which group in sex has the smallest standard deviation of bmi?"
"1157","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has the smallest median of GPA?"
"1158","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has a smaller maximum of GPA, Male or Female?"
"1159","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in GPA has a larger median of GPA, Male or Female?"
"1160","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has a larger minimum of GPA, Male or Female?"
"1161","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has a smaller mean of GPA, Male or Female?"
"1162","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","What is the median of GPA in Male of sex?"
"1163","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has a smaller standard deviation of GPA, Male or Female?"
"1164","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has a smaller range of GPA, Male or Female?"
"1165","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has a smaller median of GPA, Female or Male?"
"1166","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","How many groups in sex is the median of GPA smaller than Male?"
"1167","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","How many groups in sex is the median of GPA larger than Female?"
"1168","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","What is the median of GPA in Female of sex?"
"1169","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","What is the range of GPA in Female of sex?"
"1170","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","How many groups in sex is the median of GPA larger than Male?"
"1171","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has the smallest maximum of GPA?"
"1172","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has a larger standard deviation of GPA, Female or Male?"
"1173","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has a smaller minimum of GPA, Male or Female?"
"1174","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","What is the mean of GPA in Female of sex?"
"1175","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has a smaller standard deviation of GPA, Female or Male?"
"1176","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has a smaller median of GPA, Male or Female?"
"1177","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","How many groups in sex is the median of GPA smaller than Female?"
"1178","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","What is the minimum of GPA in Male of sex?"
"1179","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has a larger minimum of GPA, Female or Male?"
"1180","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has the largest standard deviation of GPA?"
"1181","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has a smaller mean of GPA, Female or Male?"
"1182","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","What is the range of GPA in Male of sex?"
"1183","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has a larger standard deviation of GPA, Male or Female?"
"1184","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","What is the standard deviation of GPA in Female of sex?"
"1185","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has a smaller maximum of GPA, Female or Male?"
"1186","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has the largest median of GPA?"
"1187","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has the largest minimum of GPA?"
"1188","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","What is the minimum of GPA in Female of sex?"
"1189","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","What is the standard deviation of GPA in Male of sex?"
"1190","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in GPA has a larger mean of GPA, Male or Female?"
"1191","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in GPA has a larger mean of GPA, Female or Male?"
"1192","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has the largest mean of GPA?"
"1193","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in GPA has a larger maximum of GPA, Female or Male?"
"1194","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","What is the mean of GPA in Male of sex?"
"1195","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has the largest range of GPA?"
"1196","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has the smallest mean of GPA?"
"1197","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has the smallest minimum of GPA?"
"1198","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has a larger range of GPA, Female or Male?"
"1199","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has a larger range of GPA, Male or Female?"
"1200","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in GPA has a larger maximum of GPA, Male or Female?"
"1201","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has the largest maximum of GPA?"
"1202","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has a smaller range of GPA, Female or Male?"
"1203","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has a smaller minimum of GPA, Female or Male?"
"1204","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in GPA has a larger median of GPA, Female or Male?"
"1205","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has the smallest range of GPA?"
"1206","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","Which group in sex has the smallest standard deviation of GPA?"
"1207","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","What is the maximum of GPA in Male of sex?"
"1208","boxplot","sex","GPA","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,GPA.pdf","What is the maximum of GPA in Female of sex?"
"1209","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","What is the minimum of IQ in Female of sex?"
"1210","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has a larger range of IQ, Male or Female?"
"1211","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","What is the minimum of IQ in Male of sex?"
"1212","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","What is the mean of IQ in Male of sex?"
"1213","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has the largest maximum of IQ?"
"1214","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","What is the standard deviation of IQ in Female of sex?"
"1215","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has the smallest maximum of IQ?"
"1216","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has a smaller minimum of IQ, Female or Male?"
"1217","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","How many groups in sex is the median of IQ smaller than Male?"
"1218","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has the smallest median of IQ?"
"1219","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","What is the standard deviation of IQ in Male of sex?"
"1220","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has a smaller standard deviation of IQ, Female or Male?"
"1221","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in IQ has a larger mean of IQ, Female or Male?"
"1222","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has a smaller median of IQ, Male or Female?"
"1223","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has a larger standard deviation of IQ, Male or Female?"
"1224","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in IQ has a larger maximum of IQ, Female or Male?"
"1225","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has a larger range of IQ, Female or Male?"
"1226","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has a smaller maximum of IQ, Female or Male?"
"1227","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","What is the maximum of IQ in Female of sex?"
"1228","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","How many groups in sex is the median of IQ larger than Male?"
"1229","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","What is the mean of IQ in Female of sex?"
"1230","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has the smallest minimum of IQ?"
"1231","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","What is the median of IQ in Male of sex?"
"1232","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has a smaller standard deviation of IQ, Male or Female?"
"1233","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has the largest median of IQ?"
"1234","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has a smaller minimum of IQ, Male or Female?"
"1235","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","How many groups in sex is the median of IQ smaller than Female?"
"1236","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in IQ has a larger maximum of IQ, Male or Female?"
"1237","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has a larger standard deviation of IQ, Female or Male?"
"1238","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has a smaller mean of IQ, Female or Male?"
"1239","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in IQ has a larger median of IQ, Female or Male?"
"1240","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has a smaller mean of IQ, Male or Female?"
"1241","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in IQ has a larger median of IQ, Male or Female?"
"1242","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has a smaller range of IQ, Female or Male?"
"1243","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","What is the median of IQ in Female of sex?"
"1244","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has the largest minimum of IQ?"
"1245","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has the largest mean of IQ?"
"1246","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","What is the maximum of IQ in Male of sex?"
"1247","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has the smallest range of IQ?"
"1248","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has a smaller range of IQ, Male or Female?"
"1249","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has a larger minimum of IQ, Female or Male?"
"1250","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has a larger minimum of IQ, Male or Female?"
"1251","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has a smaller median of IQ, Female or Male?"
"1252","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has the smallest mean of IQ?"
"1253","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","How many groups in sex is the median of IQ larger than Female?"
"1254","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in IQ has a larger mean of IQ, Male or Female?"
"1255","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has the largest standard deviation of IQ?"
"1256","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","What is the range of IQ in Male of sex?"
"1257","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has a smaller maximum of IQ, Male or Female?"
"1258","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","What is the range of IQ in Female of sex?"
"1259","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has the largest range of IQ?"
"1260","boxplot","sex","IQ","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,IQ.pdf","Which group in sex has the smallest standard deviation of IQ?"
"1261","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","How many groups in sex is the median of living_expenses smaller than Male?"
"1262","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","What is the maximum of living_expenses in Female of sex?"
"1263","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","What is the standard deviation of living_expenses in Male of sex?"
"1264","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","What is the median of living_expenses in Female of sex?"
"1265","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","What is the median of living_expenses in Male of sex?"
"1266","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has the smallest median of living_expenses?"
"1267","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has a smaller standard deviation of living_expenses, Male or Female?"
"1268","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","What is the minimum of living_expenses in Male of sex?"
"1269","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","How many groups in sex is the median of living_expenses larger than Female?"
"1270","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has the largest mean of living_expenses?"
"1271","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has a smaller standard deviation of living_expenses, Female or Male?"
"1272","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has a larger standard deviation of living_expenses, Male or Female?"
"1273","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has a smaller median of living_expenses, Male or Female?"
"1274","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","What is the standard deviation of living_expenses in Female of sex?"
"1275","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has the smallest maximum of living_expenses?"
"1276","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has a smaller minimum of living_expenses, Female or Male?"
"1277","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in living_expenses has a larger mean of living_expenses, Female or Male?"
"1278","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in living_expenses has a larger maximum of living_expenses, Male or Female?"
"1279","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has a larger minimum of living_expenses, Male or Female?"
"1280","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has a smaller range of living_expenses, Female or Male?"
"1281","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has the smallest minimum of living_expenses?"
"1282","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in living_expenses has a larger median of living_expenses, Female or Male?"
"1283","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has the largest maximum of living_expenses?"
"1284","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","How many groups in sex is the median of living_expenses larger than Male?"
"1285","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has a larger standard deviation of living_expenses, Female or Male?"
"1286","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in living_expenses has a larger maximum of living_expenses, Female or Male?"
"1287","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has a larger range of living_expenses, Female or Male?"
"1288","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has a smaller range of living_expenses, Male or Female?"
"1289","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has a smaller maximum of living_expenses, Female or Male?"
"1290","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has the largest minimum of living_expenses?"
"1291","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has a smaller mean of living_expenses, Male or Female?"
"1292","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has the smallest mean of living_expenses?"
"1293","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has the largest median of living_expenses?"
"1294","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has a smaller median of living_expenses, Female or Male?"
"1295","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","What is the mean of living_expenses in Female of sex?"
"1296","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","How many groups in sex is the median of living_expenses smaller than Female?"
"1297","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in living_expenses has a larger median of living_expenses, Male or Female?"
"1298","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has a smaller minimum of living_expenses, Male or Female?"
"1299","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in living_expenses has a larger mean of living_expenses, Male or Female?"
"1300","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has a larger minimum of living_expenses, Female or Male?"
"1301","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has the smallest standard deviation of living_expenses?"
"1302","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","What is the minimum of living_expenses in Female of sex?"
"1303","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","What is the mean of living_expenses in Male of sex?"
"1304","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","What is the range of living_expenses in Female of sex?"
"1305","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has the smallest range of living_expenses?"
"1306","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has a smaller mean of living_expenses, Female or Male?"
"1307","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has a smaller maximum of living_expenses, Male or Female?"
"1308","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","What is the maximum of living_expenses in Male of sex?"
"1309","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has the largest standard deviation of living_expenses?"
"1310","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has a larger range of living_expenses, Male or Female?"
"1311","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","Which group in sex has the largest range of living_expenses?"
"1312","boxplot","sex","living_expenses","Graphs-synthetic_df/boxplot/synthetic_df-boxplot-sex,living_expenses.pdf","What is the range of living_expenses in Male of sex?"
"1313","density","Happiness","bmi","Graphs-synthetic_df/density/synthetic_df-density-Happiness,bmi.pdf","Which group in Happiness has a larger minimum of bmi, high or medium?"
"1314","density","Happiness","bmi","Graphs-synthetic_df/density/synthetic_df-density-Happiness,bmi.pdf","Which group in Happiness has the smallest range of bmi?"
"1315","density","Happiness","bmi","Graphs-synthetic_df/density/synthetic_df-density-Happiness,bmi.pdf","Which group in Happiness has the largest standard deviation of bmi?"
"1316","density","Happiness","bmi","Graphs-synthetic_df/density/synthetic_df-density-Happiness,bmi.pdf","Which group in Happiness has the smallest mean of bmi?"
"1317","density","Happiness","bmi","Graphs-synthetic_df/density/synthetic_df-density-Happiness,bmi.pdf","What is the minimum of bmi in low of Happiness?"
"1318","density","Happiness","bmi","Graphs-synthetic_df/density/synthetic_df-density-Happiness,bmi.pdf","Which group in Happiness has a smaller standard deviation of bmi, medium or high?"
"1319","density","Happiness","bmi","Graphs-synthetic_df/density/synthetic_df-density-Happiness,bmi.pdf","Which group in Happiness has a smaller range of bmi, high or medium?"
"1320","density","Happiness","bmi","Graphs-synthetic_df/density/synthetic_df-density-Happiness,bmi.pdf","Which group in Happiness has a smaller range of bmi, medium or high?"
